"INP_EMR_PARAM_ID","INP_EMR_PARAM_NO","INP_EMR_PARAM_NAME","INP_EMR_PARAM_CONTENT","INP_EMR_PARAM_DESC","ENABLED_FLAG","DEPT_ID","INP_EMR_PARAM_TYPE_NO","INP_EMR_PARAM_VALUE_TYPE_NO","HOSPITAL_SOID","IS_DEL","CREATED_AT","MODIFIED_AT","CREATED_BY","MODIFIED_BY","INP_EMR_PARAM_GROUP_NO","PARAM_VALUE"
"431385722924433369","COMMON140","调用数据中台接口端口号","8910","配置数据中台接口的端口号","98360","","common","text","991827","0","2024-04-22 20:16:58","2024-04-22 20:16:58","57393746696202243","57393746696202243","",""
"431385722924433370","COMMON141","手术信息弹框显示哪些字段以及字段顺序配置","[{""fieldName"":""icdNo"",""valueDesc"":""ICD码"",""readOnly"":false,""checked"":true},{""fieldName"":""surgeryDate"",""valueDesc"":""手术日期"",""readOnly"":false,""checked"":true},{""fieldName"":""surgeryLevelName"",""valueDesc"":""手术级别"",""readOnly"":false,""checked"":true},{""fieldName"":""surgeryPrefixName"",""valueDesc"":""前缀"",""readOnly"":false,""checked"":true},{""fieldName"":""surgeryName"",""valueDesc"":""手术名称"",""readOnly"":false,""checked"":true},{""fieldName"":""surgerySuffixName"",""valueDesc"":""后缀"",""readOnly"":false,""checked"":true},{""fieldName"":""surgeryChiefList"",""valueDesc"":""术者"",""readOnly"":false,""checked"":true},{""fieldName"":""firstAssistList"",""valueDesc"":""一助"",""readOnly"":false,""checked"":true},{""fieldName"":""secondAssistList"",""valueDesc"":""二助"",""readOnly"":false,""checked"":true},{""fieldName"":""thirdAssistList"",""valueDesc"":""三助"",""readOnly"":false,""checked"":false},{""fieldName"":""fourthAssistList"",""valueDesc"":""四助"",""readOnly"":false,""checked"":false},{""fieldName"":""incisionHealLvName"",""valueDesc"":""切口愈合等级"",""readOnly"":false,""checked"":true},{""fieldName"":""incisionLvName"",""valueDesc"":""切口等级"",""readOnly"":false,""checked"":false},{""fieldName"":""surgicalHealName"",""valueDesc"":""愈合等级"",""readOnly"":false,""checked"":false},{""fieldName"":""anesMethList"",""valueDesc"":""麻醉方式"",""readOnly"":false,""checked"":true},{""fieldName"":""primeAnesDoctList"",""valueDesc"":""麻醉医师"",""readOnly"":false,""checked"":true},{""fieldName"":""codeSystemNo"",""valueDesc"":""类型"",""readOnly"":false,""checked"":true},{""fieldName"":""surgeryEndAt"",""valueDesc"":""手术完成日期"",""readOnly"":false,""checked"":true},{""fieldName"":""primarySurgeryFlagText"",""valueDesc"":""主手术"",""readOnly"":false,""checked"":false},{""fieldName"":""operDeptName"",""valueDesc"":""手术科室"",""readOnly"":false,""checked"":true},{""fieldName"":""surgeryDuration"",""valueDesc"":""手术持续时间"",""readOnly"":false,""checked"":false},{""fieldName"":""anesthesiaStartAt"",""valueDesc"":""麻醉开始时间"",""readOnly"":false,""checked"":true},{""fieldName"":""anesthesiaEndAt"",""valueDesc"":""麻醉结束时间"",""readOnly"":false,""checked"":true}]","手术信息弹框显示哪些字段以及字段顺序配置","98360","","surgery","EnumerationMultiSelect","991827","0","2024-04-22 20:16:58","2026-03-26 18:12:06","57393746696202243","365887153697406977","",""
"2009099920099233451","COMMON142","病历单客户编辑模式的监控类型","0000","下拉选择，下拉值为监控类型，默认为空。","98360","1","basic_setting","EnumerationMultiSelect_MONITORING","991827","0","2024-04-22 20:16:58","2025-07-18 09:33:57","1","366672780525256705","",""
"2009099920099233452","COMMON143","病历编辑临时锁定的时长","1","数值型，默认为2小时。","98360","1","basic_setting","number","991827","0","2024-04-22 20:16:58","2025-07-16 10:29:35","1","366672451960258561","",""
"341335723468243366","COMMON144","指定医师查房记录是否需要指定医生签名","true","参数选项{是，否}，默认“是”","98360","1","emr_review","boolean","991827","0","2024-04-22 20:16:58","2025-07-15 14:26:18","57393746696202243","366672780525256705","",""
"341335723468243581","COMMON145","系统生成的签名图片的字体是否加粗","false","控制系统生成的病历签名图片字体是否加粗","98360","1","signature_param","boolean","991827","0","2024-04-22 20:16:58","2026-03-30 18:55:27","57393746696202243","365887153697406977","",""
"431385722924434370","COMMON146","手术不需要对接手麻系统的判断条件","00000","不进手术室、不需要对接手麻系统的手术判断条件","98360","","surgery","text","991827","0","2024-04-22 20:16:58","2024-04-22 20:16:58","57393746696202243","57393746696202243","",""
"5722100909992009932","COMMON147","配置可托管全院的科室","0000","配置可托管全院的科室","98360","1","basic_setting","EnumerationMultiSelect","991827","0","2024-04-22 20:16:58","2024-04-22 20:16:58","1","57393746696202243","",""
"241335723468243582","COMMON148","全院查询菜单详情页面是否显示诊疗措施","true","全院查询菜单详情页面是否显示诊疗措施｛是，否｝；默认为否","98360","1","common","boolean","991827","0","2024-04-22 20:16:58","2025-02-13 16:17:30","57393746696202243","366672780525256705","",""
"431385722924443256","COMMON149","病案室重点关注的医保类型","0000","病案室重点关注的医保类型，值：默认无；可下拉选择医保类型，多选","98360","","recall","EnumerationMultiSelect","991827","0","2024-04-22 20:16:58","2024-04-22 20:16:58","57393746696202243","149383349864040450","",""
"431385722924443257","COMMON150","既往病历查询模式","3","既往病历查询模式：选项值{单个PersonID，多个PersonID，EMPI模式}，默认“EMPI模式”。","98360","","common","EnumerationSelect","991827","0","2024-04-22 20:16:58","2024-04-22 20:16:58","57393746696202243","57393746696202243","",""
"241335723468243583","COMMON151","一条手术医嘱是否允许多次创建同类型病历文书","false","参数为否，保持原有逻辑不变，一条手术医嘱只能被选择一次，参数为是，同一条手术医嘱不限制选择次数，可以多次创建同类型的病历文书","98360","1","surgery","boolean","991827","0","2024-04-22 20:16:58","2025-02-20 22:10:22","57393746696202243","366672780525256705","",""
"3213834229265469979","COMMON152","新建、暂存病历时时是否同步给质控","true","参数开启时，新建和暂存状态的病历将同步到质控系统和调用质控接口，关闭则不同步到质控系统和调用直接接口。","98360","1","common","boolean","991827","0","2024-04-22 20:16:58","2024-04-22 20:16:58","1","57393746696202243","",""
"431385722924443258","COMMON153","HTTP请求调用HIS网关查询患者信息接口URL","0000","HTTP请求调用HIS网关查询患者信息接口URL","98360","","common","text","991827","0","2024-04-22 20:16:58","2024-04-22 20:16:58","57393746696202243","57393746696202243","",""
"389134229265439173","COMMON154","是否支持任意上级医生编辑提交下级医生的病历文书","true","是否支持任意上级医生编辑提交下级医生的病历文书，改变病历所属权","98360","1","permission_config","boolean","991827","0","2024-04-22 20:16:58","2025-02-13 12:51:05","1","366672780525256705","",""
"389134229265439174","COMMON155","是否启用共用手术时间","false","是否启用共用手术时间，默认否，若参数为是，允许没有返回手术时间的手术，共用其他手术返回的手术时间；","98360","1","surgery","boolean","991827","0","2024-04-22 20:16:58","2024-04-22 20:16:58","1","57393746696202243","",""
"289134229265439724","COMMON156","续打(新页打)和续打(单独打)的病历双面打时是否需要新纸","true","配置续打(新页打)和续打(单独打)的病历双面打时是否需要换新纸","98360","1","emr_print_parameter","boolean","991827","0","2024-04-22 20:16:58","2024-04-22 20:16:58","1","57393746696202243","",""
"221383422926547035","COMMON157","会诊消息提醒弹框是否只显示当前登录科室的会诊消息提醒","false","是：只显示当前登录科室的被邀请会诊消息提醒；否：显示用户所有权限科室的被邀请会诊消息提醒","98360","1","inpatient_consult_base","boolean","991827","0","2024-04-22 20:16:58","2024-04-22 20:16:58","1","57393746696202243","",""
"332139339265436451","COMMON158","在既往病历下是否显示急诊病历","2","既往病历显示急诊病历配置；0-隐藏 ，1-5.x急诊病历， 2-60急诊病历","98360","1","common","EnumerationSelect","991827","0","2024-04-22 20:16:58","2025-02-21 13:11:27","1","362544722100830209","",""
"389139339265439138","COMMON159","允许在病历查询、全院查询等菜单中的使用导出PDF相关功能的角色","399296994,256501,399562050,959651,959650,959649,977565","默认选择医务科主任、超级管理员、病案室主任、病案室统计员、病案室质控员、病案室上报员、病案系统管理员","98360","1","common","EnumerationMultiSelect","991827","0","2024-04-22 20:16:58","2024-04-22 20:16:58","1","57393746696202243","",""
"341720236734682438","COMMON160","病历审签流程是否允许审签退回","false","参数选项{是，否}，默认“是”","98360","1","emr_review","boolean","991827","0","2024-04-22 20:16:58","2024-04-22 20:16:58","57393746696202243","57393746696202243","",""
"341720236734682439","COMMON161","是否患者扫腕带入区后再启用住院病历","false","开启后，患者扫腕带入区后再启用住院病历，值：｛是，否｝；默认否","98360","1","common","boolean","991827","0","2024-04-22 20:16:58","2024-04-22 20:16:58","57393746696202243","57393746696202243","",""
"431385722924433257","COMMON162","病历召回设置复选时，召回原因默认选中配置。","0000","值域：1、无  2、修改  3、新增   4、打印    默认：无 ，开启参数复选时，召回原因默认都不选中  支持复选：新增、修改、打印（复选时，无选择无效），选中表示该召回原因分类默认选中；   ","98360","","recall","EnumerationMultiSelect","991827","0","2024-04-22 20:16:58","2024-04-22 20:16:58","57393746696202243","57393746696202243","",""
"4313857229244256131","COMMON163","转科文书是否显示成组","false","参数设置为是，转科文书显示成组的图标；参数设置为否，转科文书隐藏成组的图标","98360","1","common","boolean","991827","0","2024-04-22 20:16:58","2024-04-22 20:16:58","57393746696202243","57393746696202243","",""
"431302342924425316","COMMON164","已提交病历是否允许提交人继续编辑提交","false","已提交病历是否允许提交人继续编辑提交 PARAMSELECTIONS[a:保存并提交,b:仅提交,c:否]","98360","1","permission_config","EnumerationSelect","991827","0","2024-04-22 20:16:58","2025-02-10 21:06:47","57393746696202243","57393746696202243","",""
"431302342924425317","COMMON165","病历主表三级医师取值来源","1","设置病案首页则获取病案首页中三级医师填充病历主表三级医师+工号，设置床位卡，则同步患者信息中三级医师。","98360","","common","EnumerationSelect","991827","0","2024-04-22 20:16:58","2024-04-22 20:16:58","57393746696202243","57393746696202243","",""
"431302342924425318","COMMON166","是否根据出院/死亡医嘱更新病历簿的出区时间和患者出区状态","false","说明：是：根据出院/死亡医嘱更新病历簿出区时间和患者出区状态；否：根据患者出区更新病历簿出区时间和患者出区状态  值：｛是，否｝；默认否","98360","1","common","boolean","991827","0","2024-04-22 20:16:58","2024-04-22 20:16:58","57393746696202243","57393746696202243","",""
"1213834229265463742","COMMON167","是否启用病历加签授权功能","true","详细说明：启用后能授权本科室同级和下级医生对某份病历进行签名 值：｛是，否｝；默认为否","98360","1","permission_config","boolean","991827","0","2024-04-22 20:16:58","2025-02-13 12:51:40","1","366672780525256705","",""
"1213834329265463745","COMMON168","病程记录打印是否自定义首页页码","false","病程记录打印是否自定义首页页码值：｛是，否｝；默认否","98360","1","emr_print_parameter","boolean","991827","0","2024-04-22 20:16:58","2024-04-22 20:16:58","1","57393746696202243","",""
"431302342924425322","COMMON169","另存个人模板时需清空的元素","399217888&手术及操作名称,399336873&拟实施手术及操作名称,399301214&麻醉名称,391002596&麻醉代码,399336954&拟麻醉代码,399336896&手术开始时间,399336895&手术结束时间,399571174&手术主刀医生,399336909&手术医生姓名,399336866&手术一助,399336868&手术二助,399336950&麻醉师（主）,391002281&手术等级,391002274&手术体位,399336886&手术部位,391002275&手术分类,391002277&手术切口","另存个人模板时需清空的元素","98360","","common","EnumerationMultiSelect","991827","0","2024-04-22 20:16:58","2024-04-22 20:16:58","57393746696202243","57393746696202243","",""
"431302342924425323","COMMON170","允许编辑所有科室短语的角色","399296993","允许编辑所有科室短语的角色","98360","","common","EnumerationMultiSelect","991827","0","2024-04-22 20:16:58","2025-02-16 13:28:10","57393746696202243","366672780525256705","",""
"431302342924424231","COMMON171","互联互通数据对接MQ消息是否启用","false","是：启用，否：不启用；默认否","98360","","common","boolean","991827","0","2024-04-22 20:16:58","2024-04-22 20:16:58","57393746696202243","57393746696202243","",""
"432383422926591243","COMMON172","是否开启提醒责任医生的待书写任务弹窗","true","值：{是，否}；默认否","98360","","inp_emr_time","boolean","991827","0","2024-04-22 20:16:58","2025-02-13 12:41:24","57393746696202243","366672780525256705","",""
"299134229265439725","COMMON173","病程打印存在不满足打印条件时是否进行提醒","false","病程打印存在不满足打印条件时是否进行提醒；是：提醒；否：不提醒 默认否","98360","1","emr_print_parameter","boolean","991827","0","2024-04-22 20:16:58","2024-04-22 20:16:58","10","10","",""
"431385722925433259","COMMON174","移动根据就诊表示查询记录时间列表地址","http://api.dev.winexmy.com/api/v1/my_pmts/inspection_record/date_list/query/by_encounterId","移动根据就诊表示查询记录时间列表地址","98360","","common","text","991827","0","2024-04-22 20:16:58","2024-04-22 20:16:58","57393746696202243","57393746696202243","",""
"431385722925433260","COMMON175","移动根据就诊标识查询记录明细地址","http://api.dev.winexmy.com/api/v1/my_pmts/inspection_record/query/by_encounterId","移动根据就诊标识查询记录明细地址","98360","","common","text","991827","0","2024-04-22 20:16:58","2024-04-22 20:16:58","57393746696202243","57393746696202243","",""
"431385722925433221","COMMON176","是否允许批量提交需要审签的病历","true","是否允许在批量提交弹窗操作所有需要审签的病历 值：{是，否}","98360","","common","boolean","991827","0","2024-04-22 20:16:58","2025-02-14 16:28:31","57393746696202243","366672780525256705","",""
"121383422926541523","COMMON177","支持在护士站病历协同页面可以编辑的监控类型","202301412243243413,202301220143243414,125044678493294648","支持在护士站病历协同页面可以编辑的监控类型 值：默认{产时记录、新生儿记录}","98360","","permission_config","EnumerationMultiSelect_MONITORING","991827","0","2024-04-22 20:16:58","2025-03-07 13:03:52","","360301366192848897","",""
"431385722925433222","COMMON178","病历PDF前后端触发上传标识,默认前端","false","病历PDF前后端触发上传标识,是：前端触发上传，否：后端触发上传","98360","","common","boolean","991827","0","2024-04-22 20:16:58","2026-02-04 09:09:10","57393746696202243","365886878819500032","",""
"221383422926547296","COMMON179","导出副本功能中，允许导出的病历格式","PDF","导出副本功能中，允许导出的病历格式，选项值{PDF，XML，HTML，Word，OFD}，默认PDF，支持多选","98360","","common","EnumerationMultiSelect","991827","0","2024-04-22 20:16:58","2025-02-10 22:24:48","1","57393746696202243","255481783078281216",""
"221383422926547297","COMMON180","CA对接模式","CA_NEW","业务对接/组件对接。默认业务对接","98360","","signature_param","EnumerationSelect","991827","0","2024-04-22 20:16:58","2026-03-30 19:05:07","1","365887153697406977","255481783078281216",""
"213834229265213451","COMMON181","支持护士可以签名的病历监控类型","125044678493294648","支持护士点击签名元素签名的病历监控类型 值：默认无，可多选，下拉选项为病历监控类型","98360","","permission_config","EnumerationMultiSelect_MONITORING","991827","0","2024-04-22 20:16:58","2025-08-13 15:47:58","1","366672780525256705","",""
"213834229265213452","COMMON182","医嘱内容/医技报告名称插入病历时特定符号内的文字不引用","/","医嘱内容/医技报告名称插入病历时特定符号内的文字不引用","98360","","common","text","991827","0","2024-04-22 20:16:58","2024-04-22 20:16:58","","1","255481783078281216",""
"1213834229265654313","COMMON183","是否启用病历审签优化接口开关","false","是否启用病历审签优化接口开关","98360","","common","boolean","991827","0","2024-04-22 20:16:58","2026-03-30 19:06:30","","365887153697406977","",""
"2238342292656412379","COMMON184","保存删除产时记录和新生儿记录时是否需要上报","false","保存删除产时记录和新生儿记录时是否需要上报 值：{是，否}；默认是","98360","","common","boolean","991827","0","2024-04-22 20:16:58","2024-04-22 20:16:58","","10","",""
"1431302342924425322","COMMON185","新增病历文书时，病历模板的显示列数","2","新增病历文书时，病历模板的显示列数，下拉选项{1, 2}，默认2","98360","","common","EnumerationSelect","991827","0","2024-04-22 20:16:58","2024-04-22 20:16:58","10007","10007","",""
"431385722925492756","COMMON186","创建手术室手术的术后文书时是否需要校验手术完成状态","false","创建手术室手术(进入手麻系统)的术后文书时是否需要校验手术完成状态","98360","","surgery","boolean","991827","0","2024-04-22 20:16:58","2024-04-22 20:16:58","57393746696202243","57393746696202243","",""
"333375122336547431","COMMON187","编辑器工具栏需要隐藏的功能按钮","0000","编辑器工具栏需要隐藏的功能按钮 PARAMSELECTIONS[0000:无,fontName:字体,fontSize:字号,bold:加粗,underline:下划线,backgroundColor:背景颜色,paragraph:段落,trace:痕迹模式,formatBrush:格式刷,color:字体颜色]","98360","992262000000001","trace_default","EnumerationMultiSelect","991827","0","2024-04-22 20:16:58","2026-02-03 13:52:03","57393746696202243","365887254629138433","",""
"431385722925492759","COMMON188","手术信息弹窗可选择人数配置","{""surgeryChiefBy"":1,""firstAssistBy"":1,""secondAssistBy"":1}","配置手术信息弹框术者、I助、II助、III助可选择人数","98360","","surgery","text","991827","0","2024-04-22 20:16:58","2025-09-03 21:09:31","10007","10007","255480612717443072",""
"431385722925492758","COMMON189","运维监控系统”预警模式""","false","“运维监控系统”预警模式   开启/关闭  默认关闭","98360","","common","boolean","991827","0","2024-04-22 20:16:58","2024-04-22 20:16:58","10007","10007","",""
"431385722925493758","COMMON190","出院患者责任医生获取模式","1","出院患者责任医生获取模式   1、来源就诊   2、来源病历    默认1，来源就诊    ","98360","","archive_base","EnumerationSelect","991827","0","2024-04-22 20:16:58","2024-04-22 20:16:58","","57393746696202243","255481783078281216",""
"431385723924433255","COMMON191","术后文书中数据元手术日期时间(399301320)的映射字段","{""room"":""endAt"",""noRoom"":""surgeryTime"",""roomName"":""关联手术结束时间"",""noRoomName"":""关联拟手术时间""}","说明：手术室手术、非手术手术关联的术后文书数据元手术日期时间(399301320)的映射字段  值：默认{手术室手术/手术结束时间，非手术室手术/拟手术时间}；点击配置弹出窗口，弹窗选项可下拉选择{拟手术时间，手术开始时间，手术结束时间}","98360","","surgery","text","991827","0","2024-04-22 20:16:58","2024-04-22 20:16:58","10007","57393746696202243","57393746696202243",""
"221383423926547286","COMMON192","手麻文书的对接方式，选项值{卫宁手麻系统，混合框架}","2","手麻文书的对接方式，选项值{卫宁手麻系统，混合框架}，默认混合框架","98360","","common","EnumerationSelect","991827","0","2024-04-22 20:16:58","2024-04-22 20:16:58","10","10","",""
"311383422998765412","COMMON193","保存病历快照的业务节点","399542630,399566802,399297357,399631105,399631408,399542633","保存病历快照的业务节点 ","98360","8888","common","EnumerationMultiSelect","991827","0","2024-04-22 20:16:58","2024-04-22 20:16:58","8888","255480612717443072","",""
"431345722925492757","COMMON194","启用CA签名时是否判断用户主数据CA权限”，选项{是，否}，默认为“是","false","参数=是，维持原有逻辑，如果主数据里关闭该用户的CA权限，此用户签名时不调用CA接口,参数=否，只要启用CA签名，全部用户签名都要调用CA校验，不再判断主数据里是否开启CA权限","98360","","signature_param","boolean","991827","0","2024-04-22 20:16:58","2026-03-30 19:03:58","10","365887153697406977","",""
"431345724925492758","COMMON195","是否启用患者CA签名","false","是否启用患者CA签名，选项值{是，否}，默认为“否”","98360","","signature_param","boolean","991827","0","2024-04-22 20:16:58","2026-03-30 19:08:24","10","365887153697406977","",""
"431945724925492759","COMMON196","是否允许删除患者CA签名","true","是否允许删除患者CA签名，选项值{是，否}，默认为“是”","98360","","signature_param","boolean","991827","0","2024-04-22 20:16:58","2024-04-22 20:16:58","10","10","",""
"431945724925492760","COMMON197","设置需要同步医保自费项目的病历监控类型","0000","需要查询护士站接口同步医保自费项目的病历监控类型","98360","","common","EnumerationMultiSelect_MONITORING","991827","0","2024-04-22 20:16:58","2026-03-04 08:01:16","57393746696202243","57393746696202243","",""
"531945724925492760","COMMON198","历史病历上传Minio","false","历史病历上传Minio，选项值{是，否}，默认为“否”","98360","","5xHistory","boolean","991827","0","2024-04-22 20:16:58","2025-09-29 17:19:29","10","365887153697406977","",""
"321383422922547257","COMMON199","三方PDF前缀","0000","三方PDF前缀,5x需要替换的pdf前缀，根据现场实际来配置","98360","","5xHistory","text","991827","0","2024-04-22 20:16:58","2024-04-22 20:16:58","","10","",""
"321383422922547258","COMMON200","PDF Http前缀","0000","PDF Http前缀，能够访问你的pdf前缀，根据现场实际来配置","98360","","5xHistory","text","991827","0","2024-04-22 20:16:58","2024-04-22 20:16:58","","10","",""
"121383722926546910","COMMON201","病历查询相关功能最大允许查询多少个月的数据","6","病历查询、全院查询、结构化查询等所有查询功能最大允许查询多少个月的数据，默认为6个月","98360","","common","number","991827","0","2024-04-22 20:16:58","2024-04-22 20:16:58","","10","",""
"331445724925492761","COMMON202","配置哪些监控类型病历提交时触发事件【399669035住院病历提交】","125044678493294624","配置哪些监控类型病历提交时触发事件【399669035住院病历提交】","98360","","common","EnumerationMultiSelect_MONITORING","991827","0","2024-04-22 20:16:58","2024-04-22 20:16:58","10","10","",""
"321383422934547268","COMMON203","三方护理文书地址来源","0000","配置病历病历薄中护理文书地址来源  参数值：支持输入，默认为空","98360","","common","text","991827","0","2024-04-22 20:16:58","2025-02-10 23:00:21","","10","",""
"531945724925492761","COMMON204","同步医保自费项目的开立科室范围","1","同步医保自费项目的开立科室范围 PARAMSELECTIONS[1:全部,2:本科室]","98360","","common","EnumerationSelect","991827","0","2024-04-22 20:16:58","2024-04-22 20:16:58","57393746696202243","57393746696202243","",""
"213833229265470081","COMMON205","入转区是否判断患者日间病人属性","true","入转区是否判断患者日间病人属性","98360","","common","boolean","991827","0","2024-04-22 20:16:58","2024-04-22 20:16:58","","237479425484718080","",""
"221883424921547256","COMMON206","支持修改病历标题的监控类型","125044676345810972,125044676345810988,125044676345810980","支持修改病历标题的监控类型","98360","","basic_setting","EnumerationMultiSelect_MONITORING","991827","0","2024-04-22 20:16:58","2025-09-28 15:11:32","","366672780525256705","",""
"221383424421547257","COMMON207","病历记录时间不能超过出区时间的病历分类","0000","病历记录时间不能超过出区时间的病历分类","98360","","basic_setting","EnumerationMultiSelect_EMRCLASS","991827","0","2024-04-22 20:16:58","2025-02-10 23:00:20","","10","",""
"232883422926547222","COMMON213","非本科室医生在医生站查看患者病历详情是否弹窗提醒留痕","false","非本科室医生在医生站全院查询页面查看患者病历详情是否弹窗提醒留痕","98360","","common","boolean","991827","0","2024-04-22 20:16:58","2024-04-22 20:16:58","","57393746696202243","",""
"232486422926547223","COMMON214","系统开始保留痕迹的病历操作节点","afterCreated","系统开始保留痕迹的病历操作节点 PARAMSELECTIONS[afterCreated:创建后,afterSubmit:首次提交]","98360","","trace_default","EnumerationSelect","991827","0","2024-04-22 20:16:58","2024-04-22 20:16:58","10","10","",""
"232884222926547213","COMMON215","是否对接临床医嘱信息查询API新版本","true","是否对接临床医嘱信息查询API新版本","98360","","common","boolean","991827","0","2024-04-22 20:16:58","2025-09-27 00:29:24","","366672780525256705","",""
"221413424421547258","COMMON216","日间患者需要显示的病历目录","121383522926546971","日间患者需要显示的病历目录","98360","","basic_setting","EnumerationMultiSelect_EMRCLASS","991827","0","2024-04-22 20:16:58","2024-04-22 20:16:58","","10","",""
"326423422926547022","COMMON217","CA组件对接时，临时授权采用的签名样式","1","CA组件对接时，临时授权采用的签名样式 PARAMSELECTIONS[1:使用普通签名,2:插入文字图片]","98360","","signature_param","EnumerationSelect","991827","0","2024-04-22 20:16:58","2026-03-30 19:07:30","10","365887153697406977","",""
"221583424921547257","COMMON218","需要根据有无输血病程更新数据元【有无输血史】的病历监控类型","0000","需要根据有无输血病程更新数据元【有无输血史】的病历监控类型","98360","","basic_setting","EnumerationMultiSelect_MONITORING","991827","0","2024-04-22 20:16:58","2024-04-22 20:16:58","","10","",""
"221583424921547258","COMMON219","辅助区护理文书的链接来源","1","辅助区打开护理文书的链接来源 PARAMSELECTIONS[1:60护理文书,2:护理文书调阅注册事件,3:三方护理链接(参数：COMMON203),4:未对接]","98360","","common","EnumerationSelect","991827","0","2024-04-22 20:16:58","2025-04-21 10:00:17","10007","","",""
"221583424921547259","COMMON220","需要获取输血前相关检查结果的病历监控类型","0000","需要自动同步最新输血前相关检查结果的病历监控类型","98360","","basic_setting","EnumerationMultiSelect_MONITORING","991827","0","2024-04-22 20:16:58","2024-04-22 20:16:58","255481783078281216","255481783078281216","",""
"221583424921547260","COMMON221","病历需要取患者实时年龄的年龄段","256813","配置的年龄段，病历年龄取实时年龄；未配置的年龄段，病历年龄取入院年龄  值：默认无，下拉选择以下术语；可多选  ","98360","","common","EnumerationMultiSelect","991827","0","2024-04-22 20:16:58","2024-04-22 20:16:58","10007","255481783078281216","255481783078281216",""
"231383422926547013","COMMON222","指定医师查房记录的医生选择范围","1","指定医师查房记录的医生选择范围 PARAMSELECTIONS[0:本科室,1:全院]","98360","","common","EnumerationSelect","991827","0","2024-04-22 20:16:58","2025-08-09 13:23:48","","366672780525256705","",""
"2001234920099233452","COMMON223","病历标题自动带入医生职称的监控类型","0000","下拉选择，下拉值为监控类型，默认为空。","98360","1","basic_setting","EnumerationMultiSelect_MONITORING","991827","0","2024-04-22 20:16:58","2024-04-22 20:16:58","1","149383352011524098","",""
"221583424921547261","COMMON225","需要同步新生儿登记信息的科室","0000","需要同步新生儿登记信息的科室","98360","","basic_setting","EnumerationMultiSelect","991827","0","2024-04-22 20:16:58","2025-09-28 12:38:52","255481783078281216","255481783078281216","",""
"221583424921547262","COMMON226","母亲需要同步新生儿登记信息的病历监控类型","0000","母亲需要同步新生儿登记信息的病历监控类型","98360","","basic_setting","EnumerationMultiSelect_MONITORING","991827","0","2024-04-22 20:16:58","2025-09-28 12:38:52","255481783078281216","255481783078281216","",""
"221583424921547263","COMMON227","24小时入出院患者是否不校验首次单次规则","false","24小时入出院患者是否不校验首次单次规则","98360","","common","boolean","991827","0","2024-04-22 20:16:58","2024-04-22 20:16:58","255481783078281216","255481783078281216","",""
"432385427914443353","COMMON228","病历结构化查询是否启用存储优化后的新接口","true","病历结构化查询是否启用存储优化后的新接口，是；否；默认是","98360","","common","boolean","991827","0","2024-04-22 20:16:58","2025-12-26 14:21:51","10","365887254629138433","",""
"421383422926541272","COMMON229","是否支持科室/诊疗组同级医生共享病历的编辑提交权限","1","是否支持科室/诊疗组同级医生共享病历的编辑提交权限 PARAMSELECTIONS[0:否,1:诊疗组,2:科室域]","98360","","permission_config","EnumerationSelect","991827","0","2024-04-22 20:16:58","2025-02-13 12:51:29","","366672780525256705","",""
"432385427914443361","COMMON230","是否开启限制药品使用协议书上传功能","false","是否开启限制药品使用协议书上传功能","98360","","common","boolean","991827","0","2024-04-22 20:16:58","2024-04-22 20:16:58","255481783078281216","255481783078281216","",""
"432285427914543362","COMMON231","同步病历数据时是否触发互联互通个人信息查询事件","false","同步病历数据时是否触发互联互通个人信息查询事件","98360","","common","boolean","991827","0","2024-04-22 20:16:58","2025-02-10 22:58:37","10","10","",""
"438385732925433260","COMMON232","手术信息视图查询的语句配置","{""viewName"": """",""encounterId"": """",""orderId"": """",""surgeryStartAt"": """",""surgeryEndAt"": """",""anesMethStartAt"": """",""anesMethEndAt"": """"}","手术信息视图查询的语句配置","98360","","surgery","text","991827","0","2024-04-22 20:16:58","2024-07-11 15:29:46","10","20","",""
"428383422326546975","COMMON233","同步医嘱手术信息是否从视图查询数据","false","同步医嘱手术信息是否从视图查询数据，默认否","98360","","surgery","boolean","991827","0","2024-04-22 20:16:58","2024-07-11 15:29:46","10","10","",""
"431385723924433356","COMMON234","患者CA签名对接方式","IMAGE","患者CA签名对接方式，默认签名图片 PARAMSELECTIONS[IMAGE:签名图片,PDF:签名PDF]","98360","","signature_param","EnumerationSelect","991827","0","2024-04-22 20:16:58","2026-03-30 19:04:57","10007","365887153697406977","",""
"428383422326546977","COMMON235","限制提交手术记录的医师设置","0000","限制提交手术记录的医师设置，默认：病历创建者 PARAMSELECTIONS[3:手术医生,1:一助,2:病历创建者]","98360","","common","EnumerationMultiSelect","991827","0","2024-05-28 09:11:05","2025-10-27 20:26:07","255481783078281216","364799305053323264","",""
"428383422326546978","COMMON236","触发患者电签事件的数据元","399576275","触发患者电签事件的数据元，支持检索，支持多选","98360","","signature_param","EnumerationMultiSelect","991827","0","2024-05-28 09:10:46","2025-10-30 11:28:24","255481783078281216","365887153697406977","",""
"289234299265439725","COMMON237","集中打印全选是否提醒不能打印的病历","false","集中打印全选是否提醒不能打印的病历","98360","1","emr_print_parameter","boolean","991827","0","2024-07-21 11:33:53","2025-02-10 22:26:49","1","57393746696202243","",""
